,CustomerID,recency_days,frequency,monetary_funds,avg_order_value,avg_basket_size,total_quantity,unique_products,unique_invoices,tenure_days,most_common_hour,most_common_weekday,last_purchase_month
1032,13941,27,4,3859.3,107.20277777777778,49.388888888888886,1778,23,4,283,12,1,9
1033,13946,17,3,561.57,51.051818181818184,40.27272727272727,443,11,3,188,12,6,9
1034,13947,3,1,90.60000000000001,18.119999999999997,8.8,44,5,1,0,14,2,10
1035,13948,298,1,102.0,33.99999999999999,13.333333333333334,40,3,1,0,10,1,12
1036,13949,3,3,1212.17,14.965061728395062,13.790123456790123,1117,69,3,28,11,1,10
1037,13950,11,2,323.66,21.577333333333335,10.0,150,15,2,173,14,1,9
1038,13951,114,3,674.45,17.293589743589738,11.76923076923077,459,38,3,118,13,6,6
1039,13952,155,2,3251.071,23.730445255474454,10.445255474452555,1431,120,2,20,9,4,5
1040,13953,53,5,2604.36,217.02999999999997,170.66666666666666,2048,8,5,236,10,1,8
1041,13954,8,1,227.41,17.493076923076924,3.769230769230769,49,13,1,0,10,4,9
1042,13955,92,2,322.96,9.786666666666665,4.666666666666667,154,33,2,151,17,4,7
1043,13956,76,3,680.27,6.0738392857142856,3.4375,385,95,3,133,16,6,7
1044,13959,17,3,598.2,6.502173913043477,3.880434782608696,357,79,3,283,15,2,9
1045,13960,9,1,128.1,32.025,10.0,40,4,1,0,12,3,9
1046,13962,183,1,117.6,16.799999999999997,4.285714285714286,30,7,1,0,11,4,4
1047,13963,246,4,664.54,18.986857142857144,13.142857142857142,460,35,4,59,11,1,2
1048,13967,83,1,80.7,40.35,21.0,42,2,1,0,12,6,7
1049,13969,45,11,3911.35,11.111789772727274,5.6335227272727275,1983,221,11,257,18,3,8
1050,13971,44,6,1985.9,18.387962962962966,12.333333333333334,1332,95,6,179,12,0,8
1051,13972,8,2,190.25,12.683333333333339,12.466666666666667,187,15,2,131,11,6,9
1052,13973,225,1,264.7,24.063636363636363,9.909090909090908,109,11,1,0,15,4,2
1053,13975,66,4,1497.71,6.998644859813084,4.518691588785047,967,166,4,148,12,1,8
1054,13976,144,1,357.98,35.798,15.4,154,10,1,0,9,1,5
1055,13979,11,1,869.87,16.1087037037037,11.833333333333334,639,54,1,0,13,1,9
1056,13982,101,3,1230.14,16.851232876712327,10.726027397260275,783,45,3,202,13,0,6
1057,13983,26,9,2063.54,22.188602150537633,10.46236559139785,973,80,9,278,14,0,9
1058,13984,64,4,819.33,68.2775,53.916666666666664,647,10,4,239,15,2,8
1059,13985,9,8,3791.26,18.76861386138614,9.277227722772277,1874,79,8,192,13,3,9
1060,13988,10,4,3185.31,17.69616666666667,13.144444444444444,2366,154,4,181,11,2,9
1061,13989,3,2,1266.08,30.88,32.02439024390244,1313,33,2,173,15,3,10
1062,13990,151,1,311.3,19.45625,11.875,190,16,1,0,15,1,5
1063,13991,13,2,340.29,8.725384615384614,8.948717948717949,349,35,2,68,13,6,9
1064,13993,2,8,3092.71,27.1290350877193,7.5,855,65,8,266,12,2,10
1065,13994,5,4,1588.74,13.578974358974358,5.897435897435898,690,95,4,80,15,0,10
1066,13995,53,3,871.9,16.146296296296295,11.25925925925926,608,39,3,130,8,3,8
1067,13999,2,10,3177.41,19.02640718562874,11.22754491017964,1875,91,10,296,11,0,10
1068,14000,149,1,635.66,42.37733333333333,47.333333333333336,710,15,1,0,16,3,5
1069,14001,170,2,1309.14,54.54749999999999,26.333333333333332,632,21,2,140,9,3,4
1070,14002,72,2,529.73,11.270851063829785,18.659574468085108,877,47,2,22,15,3,7
1071,14004,16,6,3769.4900000000002,27.51452554744526,15.861313868613138,2173,86,6,210,12,3,9
1072,14005,13,4,977.68,18.10518518518518,20.22222222222222,1092,40,4,140,10,6,9
1073,14006,53,3,962.19,32.073,21.366666666666667,641,22,3,196,16,1,8
1074,14009,136,2,695.61,16.562142857142856,8.69047619047619,365,42,2,7,13,2,5
1075,14012,215,1,328.8,29.89090909090909,14.545454545454545,160,11,1,0,12,0,3
1076,14013,48,3,473.02,13.912352941176474,13.588235294117647,462,30,3,165,15,6,8
1077,14014,15,1,505.18,12.953333333333333,27.58974358974359,1076,39,1,0,13,4,9
1078,14016,99,4,4341.21,26.964037267080744,13.198757763975156,2125,154,4,195,10,4,7
1079,14019,36,2,800.53,19.0602380952381,13.166666666666666,553,28,2,39,15,6,9
1080,14020,26,1,331.14,18.396666666666665,10.0,180,18,1,0,15,0,9
1081,14021,93,3,631.9,28.722727272727276,8.727272727272727,192,22,3,101,13,3,7
1082,14022,163,1,440.0,15.714285714285712,17.392857142857142,487,28,1,0,14,3,4
1083,14023,188,1,273.14,17.07125,10.125,162,16,1,0,15,6,4
1084,14024,59,2,327.7,20.48125,9.375,150,16,2,2,13,6,8
1085,14029,1,2,467.66,31.177333333333333,13.2,198,15,2,80,14,4,10
1086,14030,27,7,1816.81,9.820594594594594,5.5675675675675675,1030,164,7,276,16,2,9
1087,14031,5,16,14051.15,71.68954081632654,23.867346938775512,4678,105,16,305,17,4,10
1088,14032,25,7,2147.57,18.674521739130434,13.895652173913044,1598,45,7,279,15,1,9
1089,14034,95,2,473.90999999999997,18.9564,12.28,307,23,2,0,13,1,7
1090,14035,45,3,837.26,32.20230769230769,17.192307692307693,447,18,3,190,10,3,8
1091,14036,222,1,626.65,16.49078947368421,7.052631578947368,268,38,1,0,9,0,2
1092,14037,114,2,147.20000000000002,5.257142857142857,1.6428571428571428,46,27,2,188,11,4,6
1093,14038,16,3,1560.38,16.96065217391304,10.48913043478261,965,64,3,128,14,0,9
1094,14040,32,10,2748.31,15.439943820224721,7.241573033707865,1289,122,10,236,12,6,9
1095,14041,204,1,141.41,6.733809523809524,4.476190476190476,94,21,1,0,13,4,3
1096,14044,41,3,542.11,2.930324324324324,1.3567567567567567,251,144,3,206,14,6,8
1097,14045,47,4,1659.75,276.625,89.16666666666667,535,4,4,264,8,3,8
1098,14046,222,1,154.99,11.070714285714287,32.857142857142854,460,14,1,0,14,0,2
1099,14047,11,4,957.46,45.59333333333333,12.952380952380953,272,17,4,299,10,3,9
1100,14048,243,1,409.93,4.822705882352941,3.388235294117647,288,83,1,0,14,0,2
1101,14049,96,3,3285.39,11.903586956521739,7.865942028985507,2171,211,3,159,11,0,7
1102,14050,44,1,485.98,13.134594594594596,12.08108108108108,447,37,1,0,13,3,8
1103,14051,6,17,10245.79,71.64888111888112,17.25874125874126,2468,52,17,298,15,1,10
1104,14053,62,2,260.25,65.0625,53.75,215,2,2,35,12,6,8
1105,14054,3,1,92.46000000000001,15.410000000000002,10.333333333333334,62,6,1,0,15,2,10
1106,14055,44,1,725.6400000000001,72.56400000000001,21.6,216,10,1,0,15,3,8
1107,14056,4,19,6169.2,7.1402777777777775,3.747685185185185,3238,295,19,217,15,2,10
1108,14057,4,16,5578.8,20.662222222222223,16.244444444444444,4386,176,16,294,12,1,10
1109,14059,204,1,183.6,22.950000000000003,16.0,128,8,1,0,10,4,3
1110,14060,17,16,5135.6,29.68554913294798,26.77456647398844,4632,82,16,293,10,2,9
1111,14062,9,11,9225.47,95.10793814432989,43.329896907216494,4203,57,11,292,15,3,9
1112,14064,51,4,1097.68,18.925517241379314,26.086206896551722,1513,44,4,161,18,3,8
1113,14066,204,1,152.55,21.792857142857144,6.428571428571429,45,7,1,0,12,4,3
1114,14067,1,2,374.7,7.2057692307692305,6.9423076923076925,361,51,2,32,10,4,10
1115,14068,258,1,265.85,11.077083333333334,3.0416666666666665,73,22,1,0,16,6,1
1116,14071,198,2,356.81,12.303793103448276,10.172413793103448,295,22,2,4,11,6,3
1117,14075,199,1,307.92,17.106666666666666,15.0,270,18,1,0,16,2,3
1118,14076,67,1,122.47,2.662391304347826,1.7608695652173914,81,43,1,0,15,1,8
1119,14077,16,4,366.7,9.1675,4.9,196,33,4,195,15,3,9
1120,14078,39,6,1049.37,16.144153846153845,4.769230769230769,310,46,6,271,12,2,8
1121,14079,62,1,375.1,31.258333333333326,25.083333333333332,301,12,1,0,12,6,8
1122,14081,240,2,934.52,6.10797385620915,3.895424836601307,596,126,2,67,16,3,2
1123,14082,302,1,182.25,6.284482758620689,3.793103448275862,110,28,1,0,11,4,12
1124,14083,64,7,548.92,5.3815686274509815,3.9313725490196076,401,92,7,245,12,4,8
1125,14085,79,12,3248.19,9.387832369942195,6.3497109826589595,2197,228,12,227,13,3,7
1126,14088,66,7,25507.89,86.46742372881357,23.97966101694915,7074,232,7,193,13,4,8
1127,14090,262,1,76.32000000000001,76.32000000000001,72.0,72,1,1,0,10,2,1
1128,14092,5,11,3096.59,17.89936416184971,9.526011560693641,1648,108,11,290,10,2,10
1129,14096,5,7,12187.69,10.416829059829059,2.6162393162393163,3061,657,7,33,14,0,10
1130,14099,3,9,2673.1,12.205936073059362,8.876712328767123,1944,152,9,289,11,2,10
1131,14100,75,1,194.9,7.496153846153846,2.4615384615384617,64,24,1,0,11,0,7
1132,14101,11,6,5976.79,170.7654285714286,198.34285714285716,6942,15,6,252,12,4,9
1133,14104,92,2,216.21,10.295714285714284,3.4285714285714284,72,21,2,11,12,0,7
1134,14105,177,1,1266.23,17.111216216216217,10.81081081081081,800,74,1,0,17,3,4
1135,14107,34,6,2461.94,21.40817391304348,13.965217391304348,1606,58,6,268,16,4,9
1136,14108,39,1,291.33,18.208125000000003,13.0625,209,16,1,0,11,1,8
1137,14109,10,1,144.2,16.022222222222222,9.777777777777779,88,9,1,0,10,2,9
1138,14110,4,8,4470.2300000000005,32.629416058394156,14.664233576642335,2009,88,8,199,9,4,10
1139,14111,33,3,295.5,59.1,40.4,202,5,3,146,11,0,9
1140,14112,68,4,1900.82,17.280181818181816,10.436363636363636,1148,89,4,145,11,2,8
1141,14113,16,2,926.38,102.93111111111111,36.22222222222222,326,8,2,276,16,3,9
1142,14114,211,2,386.53,25.768666666666665,6.733333333333333,101,15,2,56,11,3,3
1143,14116,2,3,956.32,18.39076923076923,10.211538461538462,531,45,3,57,13,3,10
1144,14117,81,1,90.0,30.0,24.0,72,3,1,0,9,1,7
1145,14124,22,1,419.58,83.916,323.6,1618,4,1,0,13,4,9
1146,14125,16,1,1295.43,15.421785714285713,11.571428571428571,972,84,1,0,15,3,9
1147,14127,60,3,709.71,16.129772727272726,7.295454545454546,321,39,3,187,12,2,8
1148,14128,193,1,305.54,13.888181818181817,12.227272727272727,269,22,1,0,10,1,3
1149,14129,33,3,726.23,21.35970588235294,10.441176470588236,355,28,3,165,9,0,9
1150,14130,257,1,483.86,7.221791044776119,3.8507462686567164,258,66,1,0,16,0,1
1151,14132,25,6,1900.2,17.758878504672897,15.757009345794392,1686,59,6,96,10,3,9
1152,14133,67,3,605.64,21.629999999999995,12.428571428571429,348,25,3,186,11,4,8
1153,14135,13,11,3514.32,31.66054054054054,31.027027027027028,3444,82,11,297,10,1,9
1154,14138,1,1,638.21,19.33969696969697,13.909090909090908,459,32,1,0,9,4,10
1155,14141,11,2,489.31,21.27434782608696,9.608695652173912,221,20,2,31,14,4,9
1156,14142,311,1,311.81,14.173181818181819,14.227272727272727,313,22,1,0,16,2,12
1157,14143,71,1,115.8,16.54285714285714,4.285714285714286,30,7,1,0,9,4,7
1158,14145,94,3,2851.2,356.4,72.0,576,6,3,60,13,4,7
1159,14146,19,4,2965.84,21.648467153284674,12.97080291970803,1777,122,4,275,15,0,9
1160,14147,16,2,483.4,96.67999999999999,21.6,108,4,2,207,18,3,9
1161,14148,171,1,157.2,52.4,5.333333333333333,16,3,1,0,12,2,4
1162,14149,158,1,446.62,15.950714285714287,7.785714285714286,218,28,1,0,9,1,5
1163,14150,297,1,306.18,25.515000000000004,21.833333333333332,262,12,1,0,10,2,12
1164,14152,13,2,621.29,12.679387755102042,14.510204081632653,711,47,2,158,15,1,9
1165,14154,177,2,1345.62,25.87730769230769,8.942307692307692,465,52,2,0,16,3,4
1166,14155,204,1,118.75,19.791666666666668,4.166666666666667,25,6,1,0,14,4,3
1167,14156,8,43,104725.42,85.21189585028479,41.947111472742066,51553,642,43,300,14,1,9
1168,14157,223,1,277.17,7.106923076923077,5.102564102564102,199,36,1,0,13,6,2
1169,14159,19,8,3147.67,3.8669164619164613,3.468058968058968,2823,410,8,280,12,0,9
1170,14161,153,3,1110.52,10.282592592592593,4.212962962962963,455,87,3,153,11,6,5
1171,14162,111,2,289.36,11.5744,5.68,142,25,2,118,12,6,6
1172,14163,25,4,2445.91,47.03673076923077,17.173076923076923,893,36,4,151,15,1,9
1173,14164,8,2,1631.77,56.26793103448277,35.62068965517241,1033,28,2,10,12,1,9
1174,14165,213,1,122.53999999999999,4.9016,2.16,54,23,1,0,12,2,3
1175,14167,103,3,402.1,9.807317073170731,2.5853658536585367,106,23,3,166,15,0,6
1176,14171,36,1,363.79,6.272241379310345,2.8793103448275863,167,57,1,0,16,4,9
1177,14173,157,1,114.04,10.367272727272727,3.6363636363636362,40,11,1,0,14,2,5
1178,14175,109,2,1205.99,20.440508474576273,10.610169491525424,626,58,2,158,14,1,6
1179,14176,235,4,576.9000000000001,18.60967741935484,6.741935483870968,209,28,4,70,12,1,2
1180,14177,24,4,559.41,13.319285714285716,4.880952380952381,205,37,4,93,11,0,9
1181,14178,4,4,692.1,4.583443708609271,4.066225165562914,614,122,4,115,12,1,10
1182,14180,29,22,4258.92,19.536330275229357,2.9128440366972477,635,107,22,281,13,2,9
1183,14184,4,1,452.89,18.870416666666667,5.291666666666667,127,24,1,0,12,1,10
1184,14185,269,1,197.65,65.88333333333334,2.0,6,3,1,0,13,2,1
1185,14188,9,5,1717.96,31.23563636363636,17.89090909090909,984,31,5,238,13,0,9
1186,14189,34,11,3267.92,17.760434782608694,14.782608695652174,2720,125,11,272,13,3,9
1187,14191,18,8,2525.29,19.57589147286822,12.209302325581396,1575,75,8,139,14,1,9
1188,14193,5,2,853.39,20.318809523809527,10.595238095238095,445,35,2,201,11,1,10
1189,14194,13,14,6975.96,18.702305630026814,10.10455764075067,3769,204,14,232,12,4,9
1190,14195,139,2,1012.0,144.57142857142853,108.57142857142857,760,7,2,50,16,4,5
1191,14196,44,1,335.52,55.919999999999995,23.666666666666668,142,6,1,0,10,3,8
1192,14198,24,3,528.8,18.23448275862069,8.482758620689655,246,27,3,152,14,3,9
1193,14199,156,1,185.39999999999998,92.69999999999999,14.0,28,2,1,0,13,3,5
1194,14201,18,6,627.14,20.904666666666667,14.733333333333333,442,25,6,278,10,1,9
1195,14205,202,1,222.9,15.921428571428573,9.0,126,14,1,0,15,6,3
1196,14206,177,1,328.15999999999997,16.407999999999998,13.8,276,20,1,0,16,3,4
1197,14208,32,1,151.74,15.173999999999998,11.4,114,10,1,0,12,1,9
1198,14209,59,5,1876.33,23.164567901234566,8.11111111111111,657,54,5,211,10,1,8
1199,14210,43,6,1905.8400000000001,18.684705882352944,7.450980392156863,760,66,6,265,12,1,8
1200,14211,18,7,1339.0900000000001,19.129857142857148,9.9,693,57,7,214,9,0,9
1201,14212,27,1,1070.48,118.94222222222223,128.0,1152,9,1,0,12,6,9
1202,14214,94,3,899.16,15.24,11.372881355932204,671,56,3,121,12,0,7
1203,14215,15,5,1343.91,16.798875,10.5875,847,72,5,290,14,3,9
1204,14217,12,12,1469.67,20.132465753424658,6.013698630136986,439,61,12,292,12,0,9
1205,14220,185,2,632.4000000000001,30.114285714285707,12.952380952380953,272,21,2,110,18,3,4
1206,14221,18,8,3088.89,18.06368421052632,11.771929824561404,2013,109,8,258,17,1,9
1207,14222,115,1,683.17,16.66268292682927,14.804878048780488,607,41,1,0,16,2,6
1208,14223,30,3,991.13,16.518833333333337,9.75,585,50,3,171,11,1,9
1209,14224,48,4,1050.1200000000001,8.899322033898306,4.3559322033898304,514,105,4,209,13,6,8
1210,14226,8,3,1895.17,35.09574074074074,21.74074074074074,1174,52,3,198,15,4,9
1211,14227,23,9,3031.9,18.949374999999996,10.20625,1633,117,9,198,14,4,9
1212,14229,229,2,762.13,29.312692307692302,11.653846153846153,303,23,2,41,12,0,2
1213,14231,121,3,925.71,18.514200000000002,8.18,409,47,3,104,11,3,6
1214,14232,53,4,1573.33,17.289340659340663,16.516483516483518,1503,71,4,149,12,6,8
1215,14233,149,3,959.1,47.955,20.5,410,15,3,105,10,2,5
1216,14235,13,5,3144.86,39.80835443037975,24.79746835443038,1959,65,5,185,13,3,9
1217,14236,18,2,490.86,32.724000000000004,20.666666666666668,310,15,2,291,9,1,9
1218,14237,311,1,161.0,17.888888888888893,4.222222222222222,38,9,1,0,13,2,12
1219,14238,264,1,146.85,18.356250000000003,13.875,111,8,1,0,14,0,1
1220,14239,9,10,2219.39,21.13704761904762,8.6,903,79,10,245,14,3,9
1221,14240,163,1,226.85000000000002,22.685000000000002,7.9,79,10,1,0,11,3,4
1222,14241,121,1,213.70000000000002,21.370000000000005,14.6,146,10,1,0,11,3,6
1223,14242,172,2,280.55,17.534375,7.6875,123,13,2,91,8,1,4
1224,14243,33,8,2305.9500000000003,18.15708661417323,8.118110236220472,1031,93,8,270,13,4,9
1225,14245,157,2,1693.45,15.680092592592594,9.037037037037036,976,107,2,43,10,0,5
1226,14246,48,3,1474.06,19.654133333333334,10.72,804,57,3,135,11,0,8
1227,14247,216,1,136.77,6.838499999999999,2.35,47,19,1,0,15,6,3
1228,14248,256,1,302.58,37.8225,12.75,102,8,1,0,14,1,1
1229,14250,27,1,1228.83,16.605810810810812,11.702702702702704,866,74,1,0,13,6,9
1230,14256,198,2,969.0600000000001,18.284150943396224,7.811320754716981,414,51,2,104,11,4,3
1231,14257,2,5,3099.7200000000003,29.242641509433966,15.867924528301886,1682,88,5,254,10,1,10
1232,14258,27,8,11298.380000000001,109.69300970873783,59.84466019417476,6164,58,8,247,10,3,9
1233,14259,79,1,120.0,24.0,13.6,68,5,1,0,10,3,7
1234,14261,16,1,943.75,20.972222222222225,8.6,387,45,1,0,10,3,9
1235,14262,22,4,1379.3,17.68333333333333,10.961538461538462,855,56,4,156,12,2,9
1236,14264,92,2,333.97,19.64529411764706,4.117647058823529,70,15,2,90,10,4,7
1237,14265,47,2,530.18,17.10258064516129,10.64516129032258,330,31,2,39,13,0,8
1238,14267,100,3,1516.24,27.568,9.636363636363637,530,25,3,97,10,3,6
1239,14270,269,1,492.65000000000003,16.98793103448276,6.793103448275862,197,29,1,0,9,2,1
1240,14271,163,1,112.32000000000001,11.232,8.8,88,10,1,0,12,3,4
1241,14272,11,2,437.96,13.271515151515151,18.151515151515152,599,33,2,180,10,1,9
1242,14273,74,3,450.05,19.567391304347833,8.521739130434783,196,18,3,106,14,1,7
1243,14276,36,3,1119.74,17.495937500000004,11.625,744,52,3,191,9,6,9
1244,14277,150,1,1637.43,21.832400000000003,11.453333333333333,859,71,1,0,13,2,5
1245,14280,134,1,134.04,16.755000000000003,6.5,52,8,1,0,10,4,5
1246,14282,19,10,2796.74,25.19585585585586,19.17117117117117,2128,65,10,286,13,0,9
1247,14284,24,1,252.1,19.392307692307693,5.384615384615385,70,13,1,0,13,2,9
1248,14285,13,2,1253.43,73.73117647058824,17.352941176470587,295,17,2,100,11,6,9
1249,14286,180,1,2050.08,14.539574468085107,14.170212765957446,1998,141,1,0,8,0,4
1250,14287,136,2,83.28,20.82,54.0,216,4,2,0,11,2,5
1251,14288,151,1,426.6,26.6625,11.75,188,16,1,0,13,1,5
1252,14289,72,5,832.78,19.828095238095237,6.619047619047619,278,33,5,154,12,2,7
1253,14290,5,3,1799.6,24.652054794520545,10.219178082191782,746,70,3,294,12,0,10
1254,14291,4,8,2965.96,16.296483516483516,11.010989010989011,2004,120,8,208,10,2,10
1255,14292,26,5,3143.95,39.299375,13.6625,1093,60,5,194,12,3,9
1256,14293,85,3,739.41,18.48525,10.675,427,40,3,221,15,0,7
1257,14297,212,1,232.6,21.145454545454545,7.090909090909091,78,11,1,0,8,3,3
1258,14298,10,41,44237.46,31.825510791366913,36.88992805755396,51277,759,41,288,14,3,9
1259,14299,16,6,2843.49,28.72212121212121,11.93939393939394,1182,87,6,287,11,2,9
1260,14301,55,1,640.14,49.24153846153847,46.61538461538461,606,13,1,0,15,6,8
1261,14304,160,1,383.45,22.555882352941175,8.176470588235293,139,17,1,0,11,6,5
1262,14305,9,3,1858.96,17.704380952380955,10.371428571428572,1089,96,3,64,14,2,9
1263,14306,23,1,1702.94,65.4976923076923,35.26923076923077,917,26,1,0,10,3,9
1264,14307,26,6,2995.7200000000003,16.642888888888887,11.433333333333334,2058,150,6,284,9,2,9
1265,14309,31,7,1633.7,19.683132530120485,14.457831325301205,1200,62,7,264,12,3,9
1266,14311,180,1,310.26,15.513,7.3,146,20,1,0,10,0,4
1267,14312,29,5,1047.19,18.055,8.275862068965518,480,51,5,245,13,4,9
1268,14314,44,1,120.0,15.0,37.0,296,8,1,0,10,3,8
1269,14315,67,5,1550.15,22.79632352941176,10.132352941176471,689,49,5,137,12,4,8
1270,14317,2,1,508.58,21.190833333333334,10.625,255,24,1,0,10,3,10
1271,14320,144,2,477.79,15.41258064516129,10.483870967741936,325,29,2,126,9,1,5
1272,14321,11,4,1230.59,11.832596153846156,19.596153846153847,2038,99,4,259,11,0,9
1273,14323,52,2,605.0600000000001,16.807222222222222,9.722222222222221,350,32,2,123,11,4,8
1274,14326,180,1,183.85,22.981250000000003,12.875,103,8,1,0,15,0,4
1275,14327,101,1,311.65000000000003,25.970833333333335,11.583333333333334,139,12,1,0,13,2,6
1276,14329,46,4,3485.03,18.057150259067356,11.316062176165802,2184,169,4,220,13,4,8
1277,14331,62,2,462.66,16.523571428571426,9.0,252,27,2,10,15,2,8
1278,14332,4,2,585.34,36.58375,18.125,290,14,2,81,13,1,10
1279,14333,5,1,415.2,27.68,3.8666666666666667,58,15,1,0,10,0,10
1280,14334,31,7,2328.71,15.734527027027028,10.79054054054054,1597,96,7,264,10,3,9
1281,14335,34,1,359.25,8.553571428571429,8.095238095238095,340,40,1,0,13,6,9
1282,14336,136,3,1114.39,18.887966101694914,16.76271186440678,989,53,3,77,16,2,5
1283,14338,99,2,588.22,18.974838709677417,10.806451612903226,335,30,2,35,13,4,7
1284,14339,180,1,309.52000000000004,22.108571428571427,12.0,168,14,1,0,11,0,4
1285,14340,156,1,134.7,22.45,9.666666666666666,58,6,1,0,9,3,5
1286,14341,68,6,1139.52,17.26545454545455,10.742424242424242,709,54,6,188,13,6,8
1287,14342,75,2,419.74,38.15818181818182,16.0,176,11,2,73,13,4,7
1288,14344,65,8,889.9300000000001,12.534225352112678,6.71830985915493,477,56,8,241,13,2,8
1289,14346,58,2,1021.58,17.026333333333334,10.083333333333334,605,55,2,176,9,3,8
1290,14348,198,1,409.57,22.753888888888888,10.166666666666666,183,18,1,0,16,3,3
1291,14350,212,1,282.93,15.718333333333334,10.166666666666666,183,18,1,0,14,3,3
1292,14351,102,1,51.0,51.0,12.0,12,1,1,0,11,1,6
1293,14352,95,4,1078.96,22.956595744680858,11.446808510638299,538,44,4,116,8,1,7
1294,14353,153,1,90.6,15.1,10.666666666666666,64,6,1,0,16,6,5
1295,14355,303,1,174.4,15.854545454545455,8.363636363636363,92,11,1,0,12,3,12
1296,14356,17,2,701.23,21.24939393939394,8.393939393939394,277,33,2,1,14,0,9
1297,14359,25,1,483.39,17.263928571428572,6.75,189,28,1,0,9,1,9
1298,14360,5,3,1917.28,18.796862745098043,9.92156862745098,1012,95,3,27,11,1,10
1299,14364,46,8,3717.35,53.87463768115942,28.507246376811594,1967,61,8,102,11,1,8
1300,14367,13,12,6949.9400000000005,16.1626511627907,7.674418604651163,3300,243,12,200,14,2,9
1301,14368,257,1,155.0,19.375,4.5,36,8,1,0,9,0,1
1302,14371,233,1,100.5,25.125,8.5,34,4,1,0,16,3,2
1303,14373,296,1,76.55,19.1375,4.25,17,4,1,0,15,3,12
1304,14375,123,1,257.68,3.4357333333333333,2.5866666666666664,194,57,1,0,13,1,6
1305,14377,129,2,617.05,56.095454545454544,19.90909090909091,219,11,2,70,13,2,6
1306,14379,233,1,110.98,6.528235294117647,7.529411764705882,128,17,1,0,15,3,2
1307,14383,2,2,917.81,21.852619047619047,14.166666666666666,595,41,2,99,13,3,10
1308,14386,234,1,142.4,20.342857142857145,7.714285714285714,54,7,1,0,9,2,2
1309,14387,12,2,929.74,11.33829268292683,5.2560975609756095,431,77,2,34,12,0,9
1310,14388,29,6,2277.77,17.126090225563907,10.443609022556391,1389,93,6,281,11,4,9
1311,14389,3,2,1043.46,23.188000000000002,16.2,729,33,2,125,15,2,10
1312,14390,82,4,1592.66,11.137482517482516,5.174825174825175,740,95,4,228,13,3,7
1313,14393,156,1,67.95,13.589999999999998,2.6,13,5,1,0,18,3,5
1314,14395,16,7,2638.18,10.107969348659005,4.938697318007663,1289,153,7,293,12,3,9
1315,14396,3,2,487.99,6.684794520547946,3.0821917808219177,225,71,2,306,16,2,10
1316,14397,17,11,1089.24,24.75545454545455,18.09090909090909,796,16,11,133,9,2,9
1317,14400,87,1,574.7,22.987999999999996,18.16,454,25,1,0,15,2,7
1318,14401,18,11,3384.88,24.177714285714288,26.107142857142858,3655,79,11,279,14,2,9
1319,14403,68,4,1475.81,73.79050000000001,25.95,519,17,4,116,14,2,8
1320,14404,46,5,1347.52,14.972444444444447,8.677777777777777,781,64,5,260,16,6,8
1321,14406,57,1,156.75,19.59375,9.625,77,8,1,0,16,4,8
1322,14407,45,6,2157.73,29.557945205479452,19.383561643835616,1415,67,6,169,13,3,8
1323,14408,32,6,2298.31,23.215252525252524,14.686868686868687,1454,59,6,169,11,0,9
1324,14409,9,6,2059.4500000000003,38.137962962962966,22.77777777777778,1230,40,6,297,10,2,9
1325,14410,30,9,1105.07,5.696237113402062,2.9536082474226806,573,153,9,213,12,3,9
1326,14411,248,1,1063.0,75.92857142857143,14.0,196,14,1,0,10,2,2
1327,14412,10,1,462.45,16.51607142857143,23.785714285714285,666,28,1,0,8,2,9
1328,14413,300,1,122.7,5.334782608695653,2.9565217391304346,68,22,1,0,13,6,12
1329,14414,29,7,1496.98,15.432783505154642,25.896907216494846,2512,79,7,267,13,3,9
1330,14415,36,9,3801.68,9.978162729658793,4.748031496062992,1809,196,9,262,15,1,9
1331,14418,46,1,150.44,7.917894736842105,7.7894736842105265,148,17,1,0,17,1,8
1332,14419,11,3,541.21,5.412100000000001,2.82,282,73,3,291,11,4,9
1333,14420,37,1,387.52,13.362758620689654,11.517241379310345,334,29,1,0,18,3,9
1334,14421,149,1,455.18,30.345333333333333,12.933333333333334,194,15,1,0,10,3,5
1335,14422,8,3,2318.13,19.00106557377049,14.975409836065573,1827,116,3,196,10,4,9
1336,14423,156,1,265.2,88.39999999999999,40.0,120,3,1,0,15,3,5
1337,14426,78,6,2885.58,16.583793103448276,9.21264367816092,1603,151,6,172,15,1,7
1338,14427,1,1,321.74,20.10875,13.0,208,16,1,0,9,4,10
1339,14428,17,3,534.12,13.027317073170732,4.7317073170731705,194,35,3,245,16,1,9
1340,14431,240,1,470.36,27.66823529411765,7.647058823529412,130,17,1,0,10,3,2
1341,14432,6,2,561.48,4.798974358974359,5.82051282051282,681,91,2,21,15,6,10
1342,14434,3,2,410.4,102.6,29.0,116,3,2,6,15,2,10
1343,14436,36,1,89.06,9.895555555555555,14.333333333333334,129,9,1,0,10,4,9
1344,14437,303,1,63.0,12.6,12.0,60,5,1,0,9,3,12
1345,14438,244,1,131.9,14.655555555555557,9.11111111111111,82,9,1,0,14,6,2
1346,14439,257,1,2661.24,83.16375,16.4375,526,32,1,0,11,0,1
1347,14440,10,3,1558.73,37.11261904761905,10.69047619047619,449,31,3,292,12,3,9
1348,14441,32,2,697.4,30.321739130434786,9.217391304347826,212,22,2,160,12,1,9
1349,14442,142,2,1589.82,25.235238095238095,7.650793650793651,482,58,2,112,11,3,5
1350,14443,76,3,991.52,15.254153846153848,10.246153846153845,666,58,3,230,11,6,7
